example_id,format_pair,mean_distance_all_saved_vectors,mean_distance_late_vectors,failure_flip_example,all_correct,all_wrong,question_category,question_difficulty
342,html-markdown,0.07182478308677673,0.02536351978778839,0,0,1,Multi-hop Binary Verification,Easy
342,markdown-latex,0.04345346689224243,0.008156612515449524,0,0,1,Multi-hop Binary Verification,Easy
343,html-latex,0.055389171838760375,0.023492738604545593,0,0,1,Multi-hop Binary Verification,Easy
343,html-markdown,0.2033870816230774,0.1729617938399315,0,0,1,Multi-hop Binary Verification,Easy
343,markdown-latex,0.1696059912443161,0.1636892929673195,0,0,1,Multi-hop Binary Verification,Easy
344,html-latex,0.07492979764938354,0.06320594251155853,0,0,1,Multi-hop Binary Verification,Easy
344,html-markdown,0.06740596890449524,0.04566100239753723,0,0,1,Multi-hop Binary Verification,Easy
344,markdown-latex,0.04134793877601624,0.045528605580329895,0,0,1,Multi-hop Binary Verification,Easy
345,html-latex,0.04691591262817383,0.023815646767616272,0,0,1,Multi-hop Binary Verification,Easy
345,html-markdown,0.05306256413459778,0.025703653693199158,0,0,1,Multi-hop Binary Verification,Easy
345,markdown-latex,0.029299694299697875,0.013344109058380127,0,0,1,Multi-hop Binary Verification,Easy
346,html-latex,0.05758205056190491,0.027764514088630676,0,0,1,Multi-hop Binary Verification,Easy
346,html-markdown,0.05910204648971558,0.02773946523666382,0,0,1,Multi-hop Binary Verification,Easy
346,markdown-latex,0.02374544143676758,0.008325859904289246,0,0,1,Multi-hop Binary Verification,Easy
347,html-latex,0.04537401795387268,0.02230142056941986,0,0,1,Multi-hop Binary Verification,Easy
347,html-markdown,0.05057567358016968,0.02006526291370392,0,0,1,Multi-hop Binary Verification,Easy
347,markdown-latex,0.023651206493377687,0.007485494017601013,0,0,1,Multi-hop Binary Verification,Easy
348,html-latex,0.026512724161148072,0.013819485902786255,0,0,1,Multi-hop Binary Verification,Easy
348,html-markdown,0.02805582284927368,0.011779680848121643,0,0,1,Multi-hop Binary Verification,Easy
348,markdown-latex,0.011578768491744995,0.004118636250495911,0,0,1,Multi-hop Binary Verification,Easy
349,html-latex,0.0665828287601471,0.04107096791267395,0,0,1,Multi-hop Binary Verification,Easy
349,html-markdown,0.07146334648132324,0.04348897933959961,0,0,1,Multi-hop Binary Verification,Easy
349,markdown-latex,0.03039246201515198,0.012340962886810303,0,0,1,Multi-hop Binary Verification,Easy
350,html-latex,0.031122297048568726,0.01307685673236847,0,1,0,Simple Lookup,Hard
350,html-markdown,0.04923334121704102,0.010883927345275879,0,1,0,Simple Lookup,Hard
350,markdown-latex,0.04013487696647644,0.00446648895740509,0,1,0,Simple Lookup,Hard
351,html-latex,0.08965145349502564,0.07027247548103333,0,0,1,Simple Lookup,Hard
351,html-markdown,0.08907144665718078,0.06771597266197205,0,0,1,Simple Lookup,Hard
351,markdown-latex,0.03958255052566528,0.00810222327709198,0,0,1,Simple Lookup,Hard
352,html-latex,0.08056809902191162,0.05613918602466583,0,0,1,Simple Lookup,Hard
352,html-markdown,0.07816465497016907,0.04652102291584015,0,0,1,Simple Lookup,Hard
352,markdown-latex,0.03580648303031921,0.006653040647506714,0,0,1,Simple Lookup,Hard
353,html-latex,0.07013450860977173,0.03190609812736511,0,0,1,Simple Lookup,Hard
353,html-markdown,0.0816908061504364,0.054028794169425964,0,0,1,Simple Lookup,Hard
353,markdown-latex,0.04265096187591553,0.01369333267211914,0,0,1,Simple Lookup,Hard
354,html-latex,0.04964194893836975,0.020580977201461792,0,1,0,Simple Lookup,Hard
354,html-markdown,0.04997897148132324,0.01859825849533081,0,1,0,Simple Lookup,Hard
354,markdown-latex,0.020411908626556396,0.005671501159667969,0,1,0,Simple Lookup,Hard
355,html-latex,0.04821861982345581,0.0241672545671463,0,0,1,Simple Lookup,Hard
355,html-markdown,0.049433112144470215,0.019862040877342224,0,0,1,Simple Lookup,Hard
355,markdown-latex,0.020172351598739625,0.007566854357719421,0,0,1,Simple Lookup,Hard
356,html-latex,0.05461609363555908,0.04789295792579651,1,0,0,Simple Lookup,Hard
356,html-markdown,0.06194676756858826,0.039829596877098083,1,0,0,Simple Lookup,Hard
356,markdown-latex,0.03971206545829773,0.008950948715209961,1,0,0,Simple Lookup,Hard
357,html-latex,0.04882964491844177,0.019949689507484436,0,1,0,Simple Lookup,Hard
357,html-markdown,0.04941112399101257,0.017869964241981506,0,1,0,Simple Lookup,Hard
357,markdown-latex,0.018798619508743286,0.0052785724401474,0,1,0,Simple Lookup,Hard
358,html-latex,0.0936396837234497,0.03437131643295288,0,0,1,Simple Lookup,Hard
358,html-markdown,0.09295368194580078,0.023223504424095154,0,0,1,Simple Lookup,Hard
358,markdown-latex,0.06788657903671265,0.013349950313568115,0,0,1,Simple Lookup,Hard
359,html-latex,0.18690271377563478,0.17756277322769165,1,0,0,Simple Lookup,Hard
359,html-markdown,0.19291866719722747,0.16957557946443558,1,0,0,Simple Lookup,Hard
359,markdown-latex,0.03282256126403808,0.008113101124763489,1,0,0,Simple Lookup,Hard
360,html-latex,0.02626534700393677,0.015036016702651978,0,0,1,Simple Lookup,Hard
360,html-markdown,0.03040316104888916,0.012983500957489014,0,0,1,Simple Lookup,Hard
360,markdown-latex,0.01736445426940918,0.005928441882133484,0,0,1,Simple Lookup,Hard
361,html-latex,0.04814478158950806,0.023689210414886475,0,0,1,Simple Lookup,Hard
361,html-markdown,0.049760735034942626,0.019453272223472595,0,0,1,Simple Lookup,Hard
361,markdown-latex,0.020429807901382446,0.007857322692871094,0,0,1,Simple Lookup,Hard
362,html-latex,0.0647715985774994,0.01864282786846161,0,1,0,Simple Lookup,Hard
362,html-markdown,0.06612594127655029,0.015659451484680176,0,1,0,Simple Lookup,Hard
362,markdown-latex,0.03965828418731689,0.006367102265357971,0,1,0,Simple Lookup,Hard
363,html-latex,0.04350482225418091,0.043364450335502625,1,0,0,Simple Lookup,Hard
363,html-markdown,0.04391164183616638,0.03600335121154785,1,0,0,Simple Lookup,Hard
363,markdown-latex,0.02580914497375488,0.03454861044883728,1,0,0,Simple Lookup,Hard
364,html-latex,0.07249383926391602,0.029418274760246277,0,0,1,Simple Lookup,Hard
364,html-markdown,0.07420593500137329,0.02904544770717621,0,0,1,Simple Lookup,Hard
364,markdown-latex,0.03991855382919311,0.011068195104598999,0,0,1,Simple Lookup,Hard
365,html-latex,0.05695644021034241,0.020027950406074524,1,0,0,Simple Lookup,Hard
366,html-latex,0.03966674208641052,0.016096144914627075,0,0,1,Simple Lookup,Hard
366,html-markdown,0.04284006357192993,0.013723015785217285,0,0,1,Simple Lookup,Hard
366,markdown-latex,0.018930041790008546,0.005407065153121948,0,0,1,Simple Lookup,Hard
367,html-latex,0.06766060590744019,0.024422764778137207,0,0,1,Simple Lookup,Hard
367,html-markdown,0.07412950992584229,0.025061294436454773,0,0,1,Simple Lookup,Hard
367,markdown-latex,0.044766193628311156,0.007818356156349182,0,0,1,Simple Lookup,Hard
368,html-latex,0.05767238736152649,0.02883458137512207,0,0,1,Simple Lookup,Hard
368,html-markdown,0.06305462121963501,0.022185221314430237,0,0,1,Simple Lookup,Hard
368,markdown-latex,0.042176246643066406,0.0077506303787231445,0,0,1,Simple Lookup,Hard
369,html-latex,0.0657269835472107,0.03125610947608948,0,1,0,Simple Lookup,Hard
369,html-markdown,0.06922240853309632,0.02122803032398224,0,1,0,Simple Lookup,Hard
369,markdown-latex,0.04554139375686646,0.008181959390640259,0,1,0,Simple Lookup,Hard
370,html-latex,0.059522736072540286,0.04063516855239868,0,0,1,Simple Lookup,Hard
370,html-markdown,0.059700620174407956,0.03239430487155914,0,0,1,Simple Lookup,Hard
370,markdown-latex,0.02916082739830017,0.009352758526802063,0,0,1,Simple Lookup,Hard
371,html-latex,0.022305017709732054,0.010639920830726624,1,0,0,Simple Lookup,Hard
371,html-markdown,0.023875999450683593,0.008587539196014404,1,0,0,Simple Lookup,Hard
371,markdown-latex,0.014321285486221313,0.003738299012184143,1,0,0,Simple Lookup,Hard
372,html-latex,0.06986251473426819,0.026077330112457275,1,0,0,Simple Lookup,Hard
372,html-markdown,0.06858320236206054,0.0234612375497818,1,0,0,Simple Lookup,Hard
372,markdown-latex,0.03551458716392517,0.00638251006603241,1,0,0,Simple Lookup,Hard
373,html-latex,0.06919671893119812,0.03140372037887573,0,0,1,Simple Lookup,Hard
373,html-markdown,0.0693514883518219,0.02709980309009552,0,0,1,Simple Lookup,Hard
373,markdown-latex,0.03678858280181885,0.007374882698059082,0,0,1,Simple Lookup,Hard
374,html-latex,0.07394512891769409,0.034187301993370056,0,0,1,Simple Lookup,Hard
374,html-markdown,0.0752571702003479,0.03146067261695862,0,0,1,Simple Lookup,Hard
374,markdown-latex,0.04561142921447754,0.014847829937934875,0,0,1,Simple Lookup,Hard
375,html-latex,0.06276473999023438,0.022723734378814697,0,0,1,Simple Lookup,Hard
375,html-markdown,0.06174308657646179,0.018345415592193604,0,0,1,Simple Lookup,Hard
375,markdown-latex,0.03062897324562073,0.005650818347930908,0,0,1,Simple Lookup,Hard
376,html-latex,0.05451568365097046,0.025231152772903442,0,0,1,Simple Lookup,Hard
376,html-markdown,0.056772631406784055,0.02022358775138855,0,0,1,Simple Lookup,Hard
376,markdown-latex,0.030219054222106932,0.0073684751987457275,0,0,1,Simple Lookup,Hard
377,html-latex,0.07154847383499145,0.02855861186981201,0,0,1,Simple Lookup,Hard
377,html-markdown,0.07531538605690002,0.024879932403564453,0,0,1,Simple Lookup,Hard
377,markdown-latex,0.04864106178283691,0.01180894672870636,0,0,1,Simple Lookup,Hard
378,html-latex,0.04840365648269653,0.024171829223632812,0,0,1,Simple Lookup,Hard
378,html-markdown,0.049947088956832884,0.019975006580352783,0,0,1,Simple Lookup,Hard
378,markdown-latex,0.020617359876632692,0.008189275860786438,0,0,1,Simple Lookup,Hard
379,html-latex,0.06140124201774597,0.03296680748462677,0,1,0,Simple Lookup,Hard
379,html-markdown,0.06091784238815308,0.021711573004722595,0,1,0,Simple Lookup,Hard
379,markdown-latex,0.03451047539710998,0.02437835931777954,0,1,0,Simple Lookup,Hard
380,html-latex,0.03315715193748474,0.0183287113904953,0,1,0,Simple Lookup,Hard
380,html-markdown,0.04223823547363281,0.01288643479347229,0,1,0,Simple Lookup,Hard
380,markdown-latex,0.0287818968296051,0.005555137991905212,0,1,0,Simple Lookup,Hard
381,markdown-latex,0.06448537111282349,0.007487595081329346,1,0,0,Simple Lookup,Hard
382,html-latex,0.07630528807640076,0.029878675937652588,0,1,0,Simple Lookup,Hard
382,html-markdown,0.07608921527862549,0.024649113416671753,0,1,0,Simple Lookup,Hard
382,markdown-latex,0.055559241771698,0.018429994583129883,0,1,0,Simple Lookup,Hard
383,html-latex,0.20746804773807526,0.17298802733421326,0,0,1,Simple Lookup,Hard
383,html-markdown,0.05931183695793152,0.016810715198516846,0,0,1,Simple Lookup,Hard
383,markdown-latex,0.16913415491580963,0.15443632006645203,0,0,1,Simple Lookup,Hard
384,html-latex,0.06529583334922791,0.031969889998435974,0,0,1,Simple Lookup,Hard
384,html-markdown,0.06734532713890076,0.03275561332702637,0,0,1,Simple Lookup,Hard
384,markdown-latex,0.029993784427642823,0.0041890740394592285,0,0,1,Simple Lookup,Hard
385,html-latex,0.04931865930557251,0.0199611634016037,0,1,0,Simple Lookup,Hard
385,html-markdown,0.04936489462852478,0.01804576814174652,0,1,0,Simple Lookup,Hard
385,markdown-latex,0.018195223808288575,0.004121050238609314,0,1,0,Simple Lookup,Hard
386,html-latex,0.07291361689567566,0.030166178941726685,0,0,1,Simple Lookup,Hard
386,html-markdown,0.07349114418029785,0.028838902711868286,0,0,1,Simple Lookup,Hard
386,markdown-latex,0.039525669813156125,0.008331850171089172,0,0,1,Simple Lookup,Hard
387,html-latex,0.052009910345077515,0.024307042360305786,0,1,0,Simple Lookup,Hard
387,html-markdown,0.05179072618484497,0.018805235624313354,0,1,0,Simple Lookup,Hard
387,markdown-latex,0.020765334367752075,0.003814011812210083,0,1,0,Simple Lookup,Hard
388,html-latex,0.0454885184764862,0.018194541335105896,0,0,1,Simple Lookup,Hard
388,html-markdown,0.049057626724243165,0.012697502970695496,0,0,1,Simple Lookup,Hard
388,markdown-latex,0.029923731088638307,0.006153792142868042,0,0,1,Simple Lookup,Hard
389,html-latex,0.039044308662414554,0.017858803272247314,0,0,1,Simple Lookup,Hard
389,html-markdown,0.04393879771232605,0.016931116580963135,0,0,1,Simple Lookup,Hard
389,markdown-latex,0.016766840219497682,0.007105231285095215,0,0,1,Simple Lookup,Hard
390,html-latex,0.04762142300605774,0.019177347421646118,0,0,1,Simple Lookup,Hard
390,html-markdown,0.04871142506599426,0.015827372670173645,0,0,1,Simple Lookup,Hard
390,markdown-latex,0.02073909044265747,0.005331411957740784,0,0,1,Simple Lookup,Hard
391,html-latex,0.049274992942810056,0.022250697016716003,0,0,1,Simple Lookup,Hard
391,html-markdown,0.050329744815826416,0.01943819224834442,0,0,1,Simple Lookup,Hard
391,markdown-latex,0.02439510226249695,0.007693305611610413,0,0,1,Simple Lookup,Hard
392,html-latex,0.06336261630058289,0.040563493967056274,0,1,0,Simple Lookup,Hard
392,html-markdown,0.059223014116287234,0.023994475603103638,0,1,0,Simple Lookup,Hard
392,markdown-latex,0.03191465735435486,0.022649511694908142,0,1,0,Simple Lookup,Hard
393,html-latex,0.02335178852081299,0.013422265648841858,0,0,1,Simple Lookup,Hard
393,html-markdown,0.024594300985336305,0.01012660562992096,0,0,1,Simple Lookup,Hard
393,markdown-latex,0.016104644536972045,0.008391499519348145,0,0,1,Simple Lookup,Hard
394,html-latex,0.05435099005699158,0.025794297456741333,0,1,0,Simple Lookup,Hard
394,html-markdown,0.09986538887023926,0.01674225926399231,0,1,0,Simple Lookup,Hard
394,markdown-latex,0.10185241103172302,0.015972748398780823,0,1,0,Simple Lookup,Hard
395,html-latex,0.04730643033981323,0.0248987078666687,0,0,1,Simple Lookup,Hard
395,html-markdown,0.04724709391593933,0.020120978355407715,0,0,1,Simple Lookup,Hard
395,markdown-latex,0.01755966544151306,0.0061763375997543335,0,0,1,Simple Lookup,Hard
396,html-latex,0.02401987314224243,0.013257130980491638,0,1,0,Simple Lookup,Hard
396,html-markdown,0.02460995316505432,0.012422934174537659,0,1,0,Simple Lookup,Hard
396,markdown-latex,0.011433643102645875,0.006489947438240051,0,1,0,Simple Lookup,Hard
397,html-latex,0.05474240779876709,0.022853553295135498,0,1,0,Simple Lookup,Hard
397,html-markdown,0.058471834659576415,0.02717927098274231,0,1,0,Simple Lookup,Hard
397,markdown-latex,0.023922830820083618,0.008565053343772888,0,1,0,Simple Lookup,Hard
398,html-latex,0.05053959488868713,0.034460678696632385,0,1,0,Simple Lookup,Hard
398,html-markdown,0.055604851245880126,0.04306052625179291,0,1,0,Simple Lookup,Hard
398,markdown-latex,0.022811317443847658,0.01596584916114807,0,1,0,Simple Lookup,Hard
399,html-latex,0.04722905158996582,0.020234286785125732,0,0,1,Simple Lookup,Hard
399,html-markdown,0.04958273768424988,0.016843438148498535,0,0,1,Simple Lookup,Hard
399,markdown-latex,0.02146230936050415,0.0063995420932769775,0,0,1,Simple Lookup,Hard
400,html-latex,0.04974985122680664,0.025885194540023804,0,0,1,Conditional Lookup,Hard
400,html-markdown,0.05270257592201233,0.02628694474697113,0,0,1,Conditional Lookup,Hard
400,markdown-latex,0.02220500707626343,0.00741712749004364,0,0,1,Conditional Lookup,Hard
401,html-latex,0.045961272716522214,0.036409035325050354,0,0,1,Conditional Lookup,Hard
401,html-markdown,0.052242600917816163,0.02875448763370514,0,0,1,Conditional Lookup,Hard
401,markdown-latex,0.03209039568901062,0.0072278231382369995,0,0,1,Conditional Lookup,Hard
402,html-latex,0.08288571238517761,0.08117888867855072,0,0,1,Conditional Lookup,Hard
402,html-markdown,0.08438795804977417,0.07876487076282501,0,0,1,Conditional Lookup,Hard
402,markdown-latex,0.0360409677028656,0.008116140961647034,0,0,1,Conditional Lookup,Hard
403,html-latex,0.05741327404975891,0.021389394998550415,0,0,1,Conditional Lookup,Hard
403,html-markdown,0.06090211868286133,0.019946426153182983,0,0,1,Conditional Lookup,Hard
403,markdown-latex,0.032729852199554446,0.007623016834259033,0,0,1,Conditional Lookup,Hard
404,html-latex,0.05039101243019104,0.037689149379730225,0,0,1,Conditional Lookup,Hard
404,html-markdown,0.0447198748588562,0.01937223970890045,0,0,1,Conditional Lookup,Hard
404,markdown-latex,0.023656946420669556,0.020956605672836304,0,0,1,Conditional Lookup,Hard
405,html-latex,0.07743154764175415,0.032824933528900146,0,0,1,Conditional Lookup,Hard
405,html-markdown,0.07880567908287048,0.0372125506401062,0,0,1,Conditional Lookup,Hard
405,markdown-latex,0.04562461972236633,0.008500710129737854,0,0,1,Conditional Lookup,Hard
406,html-latex,0.08773424029350281,0.032545000314712524,0,0,1,Conditional Lookup,Hard
406,html-markdown,0.08094546794891358,0.025807857513427734,0,0,1,Conditional Lookup,Hard
406,markdown-latex,0.062287402153015134,0.010488629341125488,0,0,1,Conditional Lookup,Hard
407,html-latex,0.0604362964630127,0.02302311360836029,0,0,1,Conditional Lookup,Hard
407,html-markdown,0.06294641494750977,0.020318269729614258,0,0,1,Conditional Lookup,Hard
407,markdown-latex,0.030859190225601196,0.007862493395805359,0,0,1,Conditional Lookup,Hard
408,html-latex,0.05375974774360657,0.024959906935691833,0,0,1,Conditional Lookup,Hard
408,html-markdown,0.05588281750679016,0.02230587601661682,0,0,1,Conditional Lookup,Hard
408,markdown-latex,0.021342724561691284,0.00616888701915741,0,0,1,Conditional Lookup,Hard
409,html-latex,0.06243683099746704,0.025383785367012024,0,0,1,Conditional Lookup,Hard
409,html-markdown,0.06721209287643433,0.03031560778617859,0,0,1,Conditional Lookup,Hard
409,markdown-latex,0.03666953444480896,0.010634660720825195,0,0,1,Conditional Lookup,Hard
410,html-latex,0.21574000567197799,0.16727140545845032,0,0,1,Conditional Lookup,Hard
410,html-markdown,0.21474184095859528,0.16312860697507858,0,0,1,Conditional Lookup,Hard
410,markdown-latex,0.04259070158004761,0.007526397705078125,0,0,1,Conditional Lookup,Hard
411,html-latex,0.048119533061981204,0.02698156237602234,0,0,1,Conditional Lookup,Hard
411,html-markdown,0.04955407977104187,0.02310270071029663,0,0,1,Conditional Lookup,Hard
411,markdown-latex,0.01836255192756653,0.0068182796239852905,0,0,1,Conditional Lookup,Hard
412,html-latex,0.0674914538860321,0.025172650814056396,0,0,1,Conditional Lookup,Hard
412,html-markdown,0.06804602742195129,0.02099090814590454,0,0,1,Conditional Lookup,Hard
412,markdown-latex,0.041434192657470705,0.008313372731208801,0,0,1,Conditional Lookup,Hard
413,html-latex,0.05969796776771545,0.02995412051677704,0,0,1,Conditional Lookup,Hard
413,html-markdown,0.0617883026599884,0.02716687321662903,0,0,1,Conditional Lookup,Hard
413,markdown-latex,0.029209572076797485,0.008543655276298523,0,0,1,Conditional Lookup,Hard
414,html-latex,0.06070728898048401,0.023366332054138184,0,0,1,Conditional Lookup,Hard
414,html-markdown,0.061606031656265256,0.02140723168849945,0,0,1,Conditional Lookup,Hard
414,markdown-latex,0.030711907148361205,0.00589364767074585,0,0,1,Conditional Lookup,Hard
415,html-latex,0.0802527129650116,0.03509417176246643,0,0,1,Conditional Lookup,Hard
415,html-markdown,0.08048975467681885,0.031531840562820435,0,0,1,Conditional Lookup,Hard
415,markdown-latex,0.05682371854782105,0.015076175332069397,0,0,1,Conditional Lookup,Hard
416,html-latex,0.09480810761451722,0.037524327635765076,0,0,1,Conditional Lookup,Hard
416,html-markdown,0.08646398782730103,0.030504867434501648,0,0,1,Conditional Lookup,Hard
416,markdown-latex,0.06815458238124847,0.012014701962471008,0,0,1,Conditional Lookup,Hard
417,html-latex,0.06134694218635559,0.024192243814468384,0,0,1,Conditional Lookup,Hard
417,html-markdown,0.06080321669578552,0.018955186009407043,0,0,1,Conditional Lookup,Hard
417,markdown-latex,0.03298194408416748,0.008968651294708252,0,0,1,Conditional Lookup,Hard
418,html-latex,0.06150026917457581,0.02424745261669159,0,1,0,Conditional Lookup,Hard
418,html-markdown,0.06503692865371705,0.02237744629383087,0,1,0,Conditional Lookup,Hard
418,markdown-latex,0.03051248788833618,0.007293045520782471,0,1,0,Conditional Lookup,Hard
419,html-latex,0.09264197945594788,0.09985683858394623,0,0,1,Conditional Lookup,Hard
419,html-markdown,0.07660675644874573,0.04902322590351105,0,0,1,Conditional Lookup,Hard
419,markdown-latex,0.04416735172271728,0.03484994173049927,0,0,1,Conditional Lookup,Hard
420,html-latex,0.06712700128555298,0.036063700914382935,0,1,0,Conditional Lookup,Hard
420,html-markdown,0.07036150693893432,0.03000544011592865,0,1,0,Conditional Lookup,Hard
420,markdown-latex,0.04338529109954834,0.009807467460632324,0,1,0,Conditional Lookup,Hard
421,html-latex,0.05169552564620972,0.02549360692501068,0,0,1,Conditional Lookup,Hard
421,html-markdown,0.05158631801605225,0.02125309407711029,0,0,1,Conditional Lookup,Hard
421,markdown-latex,0.025932186841964723,0.007031470537185669,0,0,1,Conditional Lookup,Hard
422,html-latex,0.041624820232391356,0.020807325839996338,0,0,1,Conditional Lookup,Hard
422,html-markdown,0.04761208295822143,0.02199813723564148,0,0,1,Conditional Lookup,Hard
422,markdown-latex,0.018117213249206544,0.007532745599746704,0,0,1,Conditional Lookup,Hard
423,html-latex,0.07471014261245727,0.03958055377006531,0,0,1,Conditional Lookup,Hard
423,html-markdown,0.06970465779304505,0.029647663235664368,0,0,1,Conditional Lookup,Hard
423,markdown-latex,0.039867079257965087,0.012423276901245117,0,0,1,Conditional Lookup,Hard
424,html-latex,0.01411609649658203,0.009133726358413696,0,0,1,Conditional Lookup,Hard
424,html-markdown,0.01625714898109436,0.009321525692939758,0,0,1,Conditional Lookup,Hard
424,markdown-latex,0.00847366452217102,0.003817334771156311,0,0,1,Conditional Lookup,Hard
425,html-latex,0.07669118046760559,0.03429633378982544,0,0,1,Conditional Lookup,Hard
425,html-markdown,0.07368432879447936,0.028216615319252014,0,0,1,Conditional Lookup,Hard
425,markdown-latex,0.042834794521331786,0.00981876254081726,0,0,1,Conditional Lookup,Hard
426,html-latex,0.05411185026168823,0.021937385201454163,0,0,1,Conditional Lookup,Hard
426,html-markdown,0.05576566457748413,0.026126772165298462,0,0,1,Conditional Lookup,Hard
426,markdown-latex,0.02240133285522461,0.007745832204818726,0,0,1,Conditional Lookup,Hard
427,html-latex,0.054223018884658816,0.028470784425735474,0,0,1,Conditional Lookup,Hard
427,html-markdown,0.057231849431991576,0.029126599431037903,0,0,1,Conditional Lookup,Hard
427,markdown-latex,0.024641585350036622,0.014551982283592224,0,0,1,Conditional Lookup,Hard
428,html-latex,0.07930027842521667,0.0314822643995285,0,0,1,Conditional Lookup,Hard
428,html-markdown,0.07605750560760498,0.02505442500114441,0,0,1,Conditional Lookup,Hard
428,markdown-latex,0.049731767177581786,0.008596643805503845,0,0,1,Conditional Lookup,Hard
429,html-latex,0.039540982246398924,0.018663063645362854,0,0,1,Conditional Lookup,Hard
429,html-markdown,0.04228461980819702,0.018044278025627136,0,0,1,Conditional Lookup,Hard
429,markdown-latex,0.014886671304702758,0.005240648984909058,0,0,1,Conditional Lookup,Hard
430,html-latex,0.0537384033203125,0.023626744747161865,0,0,1,Conditional Lookup,Hard
430,html-markdown,0.05475079417228699,0.018487676978111267,0,0,1,Conditional Lookup,Hard
430,markdown-latex,0.02688475251197815,0.007713064551353455,0,0,1,Conditional Lookup,Hard
431,html-latex,0.06297169923782349,0.027797594666481018,0,0,1,Conditional Lookup,Hard
431,html-markdown,0.21761030852794647,0.1909606158733368,0,0,1,Conditional Lookup,Hard
431,markdown-latex,0.180936199426651,0.16782597452402115,0,0,1,Conditional Lookup,Hard
432,html-latex,0.016895967721939086,0.014324843883514404,0,0,1,Conditional Lookup,Hard
432,html-markdown,0.01763148307800293,0.010584354400634766,0,0,1,Conditional Lookup,Hard
432,markdown-latex,0.010050255060195922,0.0058374106884002686,0,0,1,Conditional Lookup,Hard
433,html-latex,0.07554633021354676,0.028120845556259155,0,0,1,Conditional Lookup,Hard
433,html-markdown,0.07791725993156433,0.025353923439979553,0,0,1,Conditional Lookup,Hard
433,markdown-latex,0.05393521785736084,0.0118904709815979,0,0,1,Conditional Lookup,Hard
434,html-latex,0.0659168541431427,0.023997575044631958,0,0,1,Conditional Lookup,Hard
434,html-markdown,0.06820089221000672,0.01971644163131714,0,0,1,Conditional Lookup,Hard
434,markdown-latex,0.044528251886367796,0.009420216083526611,0,0,1,Conditional Lookup,Hard
435,html-latex,0.05679911971092224,0.03177879750728607,1,0,0,Conditional Lookup,Hard
435,html-markdown,0.06089133024215698,0.03430125117301941,1,0,0,Conditional Lookup,Hard
435,markdown-latex,0.025639820098876952,0.010664120316505432,1,0,0,Conditional Lookup,Hard
436,html-latex,0.0643915593624115,0.027209579944610596,0,0,1,Conditional Lookup,Hard
436,html-markdown,0.06334380507469177,0.022809147834777832,0,0,1,Conditional Lookup,Hard
436,markdown-latex,0.030603277683258056,0.005831420421600342,0,0,1,Conditional Lookup,Hard
437,html-latex,0.045417886972427365,0.02091771364212036,0,1,0,Conditional Lookup,Hard
437,html-markdown,0.04914467930793762,0.02147592604160309,0,1,0,Conditional Lookup,Hard
437,markdown-latex,0.020451873540878296,0.009099781513214111,0,1,0,Conditional Lookup,Hard
438,html-latex,0.05767413377761841,0.028380483388900757,0,0,1,Conditional Lookup,Hard
438,html-markdown,0.19571650624275208,0.15300144255161285,0,0,1,Conditional Lookup,Hard
438,markdown-latex,0.16315197348594665,0.13761989772319794,0,0,1,Conditional Lookup,Hard
439,html-latex,0.06381275057792664,0.0313163697719574,0,0,1,Conditional Lookup,Hard
439,html-markdown,0.07209609150886535,0.04687491059303284,0,0,1,Conditional Lookup,Hard
439,markdown-latex,0.050523436069488524,0.049152448773384094,0,0,1,Conditional Lookup,Hard
440,html-latex,0.19139309972524643,0.1637185961008072,0,0,1,Conditional Lookup,Hard
440,html-markdown,0.055557990074157716,0.031506240367889404,0,0,1,Conditional Lookup,Hard
440,markdown-latex,0.15841679871082306,0.12933452427387238,0,0,1,Conditional Lookup,Hard
441,html-latex,0.07170665264129639,0.06298106908798218,0,0,1,Conditional Lookup,Hard
441,html-markdown,0.060936981439590455,0.029874980449676514,0,0,1,Conditional Lookup,Hard
441,markdown-latex,0.03861498832702637,0.021934151649475098,0,0,1,Conditional Lookup,Hard
442,html-latex,0.06091806888580322,0.03180103003978729,0,0,1,Conditional Lookup,Hard
442,html-markdown,0.06082082986831665,0.024943500757217407,0,0,1,Conditional Lookup,Hard
442,markdown-latex,0.03007357716560364,0.008043259382247925,0,0,1,Conditional Lookup,Hard
443,html-latex,0.048968923091888425,0.023317337036132812,0,0,1,Conditional Lookup,Hard
443,html-markdown,0.051556330919265744,0.019686371088027954,0,0,1,Conditional Lookup,Hard
443,markdown-latex,0.027922725677490233,0.0067861080169677734,0,0,1,Conditional Lookup,Hard
444,html-latex,0.07871856689453124,0.05519422888755798,0,0,1,Conditional Lookup,Hard
444,html-markdown,0.0751413881778717,0.04948151111602783,0,0,1,Conditional Lookup,Hard
444,markdown-latex,0.03446320295333862,0.005912467837333679,0,0,1,Conditional Lookup,Hard
445,html-latex,0.05945686101913452,0.037192001938819885,0,1,0,Conditional Lookup,Hard
445,html-markdown,0.05488534569740296,0.019275590777397156,0,1,0,Conditional Lookup,Hard
445,markdown-latex,0.034634798765182495,0.03227604925632477,0,1,0,Conditional Lookup,Hard
446,html-latex,0.059422528743743895,0.03289404511451721,0,0,1,Conditional Lookup,Hard
446,html-markdown,0.06006546020507812,0.030513137578964233,0,0,1,Conditional Lookup,Hard
446,markdown-latex,0.02290765047073364,0.0069951266050338745,0,0,1,Conditional Lookup,Hard
